surah_number,surah_name_arabic,surah_name_english,ayah_number,global_ayah_number,text_arabic,juz,manzil,page,ruku,hizb_quarter,sajda
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",147,936,"فَإِن كَذَّبُوكَ فَقُل رَّبُّكُمۡ ذُو رَحۡمَةࣲ وَ ٰ⁠سِعَةࣲ وَلَا یُرَدُّ بَأۡسُهُۥ عَنِ ٱلۡقَوۡمِ ٱلۡمُجۡرِمِینَ
",8,2,148,119,59,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",148,937,"سَیَقُولُ ٱلَّذِینَ أَشۡرَكُوا۟ لَوۡ شَاۤءَ ٱللَّهُ مَاۤ أَشۡرَكۡنَا وَلَاۤ ءَابَاۤؤُنَا وَلَا حَرَّمۡنَا مِن شَیۡءࣲۚ كَذَ ٰ⁠لِكَ كَذَّبَ ٱلَّذِینَ مِن قَبۡلِهِمۡ حَتَّىٰ ذَاقُوا۟ بَأۡسَنَاۗ قُلۡ هَلۡ عِندَكُم مِّنۡ عِلۡمࣲ فَتُخۡرِجُوهُ لَنَاۤۖ إِن تَتَّبِعُونَ إِلَّا ٱلظَّنَّ وَإِنۡ أَنتُمۡ إِلَّا تَخۡرُصُونَ
",8,2,148,119,59,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",149,938,"قُلۡ فَلِلَّهِ ٱلۡحُجَّةُ ٱلۡبَـٰلِغَةُۖ فَلَوۡ شَاۤءَ لَهَدَىٰكُمۡ أَجۡمَعِینَ
",8,2,148,119,59,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",150,939,"قُلۡ هَلُمَّ شُهَدَاۤءَكُمُ ٱلَّذِینَ یَشۡهَدُونَ أَنَّ ٱللَّهَ حَرَّمَ هَـٰذَاۖ فَإِن شَهِدُوا۟ فَلَا تَشۡهَدۡ مَعَهُمۡۚ وَلَا تَتَّبِعۡ أَهۡوَاۤءَ ٱلَّذِینَ كَذَّبُوا۟ بِـَٔایَـٰتِنَا وَٱلَّذِینَ لَا یُؤۡمِنُونَ بِٱلۡـَٔاخِرَةِ وَهُم بِرَبِّهِمۡ یَعۡدِلُونَ
",8,2,148,119,59,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",151,940,"۞ قُلۡ تَعَالَوۡا۟ أَتۡلُ مَا حَرَّمَ رَبُّكُمۡ عَلَیۡكُمۡۖ أَلَّا تُشۡرِكُوا۟ بِهِۦ شَیۡـࣰٔاۖ وَبِٱلۡوَ ٰ⁠لِدَیۡنِ إِحۡسَـٰنࣰاۖ وَلَا تَقۡتُلُوۤا۟ أَوۡلَـٰدَكُم مِّنۡ إِمۡلَـٰقࣲ نَّحۡنُ نَرۡزُقُكُمۡ وَإِیَّاهُمۡۖ وَلَا تَقۡرَبُوا۟ ٱلۡفَوَ ٰ⁠حِشَ مَا ظَهَرَ مِنۡهَا وَمَا بَطَنَۖ وَلَا تَقۡتُلُوا۟ ٱلنَّفۡسَ ٱلَّتِی حَرَّمَ ٱللَّهُ إِلَّا بِٱلۡحَقِّۚ ذَ ٰ⁠لِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَعۡقِلُونَ
",8,2,148,120,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",152,941,"وَلَا تَقۡرَبُوا۟ مَالَ ٱلۡیَتِیمِ إِلَّا بِٱلَّتِی هِیَ أَحۡسَنُ حَتَّىٰ یَبۡلُغَ أَشُدَّهُۥۚ وَأَوۡفُوا۟ ٱلۡكَیۡلَ وَٱلۡمِیزَانَ بِٱلۡقِسۡطِۖ لَا نُكَلِّفُ نَفۡسًا إِلَّا وُسۡعَهَاۖ وَإِذَا قُلۡتُمۡ فَٱعۡدِلُوا۟ وَلَوۡ كَانَ ذَا قُرۡبَىٰۖ وَبِعَهۡدِ ٱللَّهِ أَوۡفُوا۟ۚ ذَ ٰ⁠لِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَذَكَّرُونَ
",8,2,149,120,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",153,942,"وَأَنَّ هَـٰذَا صِرَ ٰ⁠طِی مُسۡتَقِیمࣰا فَٱتَّبِعُوهُۖ وَلَا تَتَّبِعُوا۟ ٱلسُّبُلَ فَتَفَرَّقَ بِكُمۡ عَن سَبِیلِهِۦۚ ذَ ٰ⁠لِكُمۡ وَصَّىٰكُم بِهِۦ لَعَلَّكُمۡ تَتَّقُونَ
",8,2,149,120,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",154,943,"ثُمَّ ءَاتَیۡنَا مُوسَى ٱلۡكِتَـٰبَ تَمَامًا عَلَى ٱلَّذِیۤ أَحۡسَنَ وَتَفۡصِیلࣰا لِّكُلِّ شَیۡءࣲ وَهُدࣰى وَرَحۡمَةࣰ لَّعَلَّهُم بِلِقَاۤءِ رَبِّهِمۡ یُؤۡمِنُونَ
",8,2,149,120,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",155,944,"وَهَـٰذَا كِتَـٰبٌ أَنزَلۡنَـٰهُ مُبَارَكࣱ فَٱتَّبِعُوهُ وَٱتَّقُوا۟ لَعَلَّكُمۡ تُرۡحَمُونَ
",8,2,149,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",156,945,"أَن تَقُولُوۤا۟ إِنَّمَاۤ أُنزِلَ ٱلۡكِتَـٰبُ عَلَىٰ طَاۤىِٕفَتَیۡنِ مِن قَبۡلِنَا وَإِن كُنَّا عَن دِرَاسَتِهِمۡ لَغَـٰفِلِینَ
",8,2,149,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",157,946,"أَوۡ تَقُولُوا۟ لَوۡ أَنَّاۤ أُنزِلَ عَلَیۡنَا ٱلۡكِتَـٰبُ لَكُنَّاۤ أَهۡدَىٰ مِنۡهُمۡۚ فَقَدۡ جَاۤءَكُم بَیِّنَةࣱ مِّن رَّبِّكُمۡ وَهُدࣰى وَرَحۡمَةࣱۚ فَمَنۡ أَظۡلَمُ مِمَّن كَذَّبَ بِـَٔایَـٰتِ ٱللَّهِ وَصَدَفَ عَنۡهَاۗ سَنَجۡزِی ٱلَّذِینَ یَصۡدِفُونَ عَنۡ ءَایَـٰتِنَا سُوۤءَ ٱلۡعَذَابِ بِمَا كَانُوا۟ یَصۡدِفُونَ
",8,2,149,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",158,947,"هَلۡ یَنظُرُونَ إِلَّاۤ أَن تَأۡتِیَهُمُ ٱلۡمَلَـٰۤىِٕكَةُ أَوۡ یَأۡتِیَ رَبُّكَ أَوۡ یَأۡتِیَ بَعۡضُ ءَایَـٰتِ رَبِّكَۗ یَوۡمَ یَأۡتِی بَعۡضُ ءَایَـٰتِ رَبِّكَ لَا یَنفَعُ نَفۡسًا إِیمَـٰنُهَا لَمۡ تَكُنۡ ءَامَنَتۡ مِن قَبۡلُ أَوۡ كَسَبَتۡ فِیۤ إِیمَـٰنِهَا خَیۡرࣰاۗ قُلِ ٱنتَظِرُوۤا۟ إِنَّا مُنتَظِرُونَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",159,948,"إِنَّ ٱلَّذِینَ فَرَّقُوا۟ دِینَهُمۡ وَكَانُوا۟ شِیَعࣰا لَّسۡتَ مِنۡهُمۡ فِی شَیۡءٍۚ إِنَّمَاۤ أَمۡرُهُمۡ إِلَى ٱللَّهِ ثُمَّ یُنَبِّئُهُم بِمَا كَانُوا۟ یَفۡعَلُونَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",160,949,"مَن جَاۤءَ بِٱلۡحَسَنَةِ فَلَهُۥ عَشۡرُ أَمۡثَالِهَاۖ وَمَن جَاۤءَ بِٱلسَّیِّئَةِ فَلَا یُجۡزَىٰۤ إِلَّا مِثۡلَهَا وَهُمۡ لَا یُظۡلَمُونَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",161,950,"قُلۡ إِنَّنِی هَدَىٰنِی رَبِّیۤ إِلَىٰ صِرَ ٰ⁠طࣲ مُّسۡتَقِیمࣲ دِینࣰا قِیَمࣰا مِّلَّةَ إِبۡرَ ٰ⁠هِیمَ حَنِیفࣰاۚ وَمَا كَانَ مِنَ ٱلۡمُشۡرِكِینَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",162,951,"قُلۡ إِنَّ صَلَاتِی وَنُسُكِی وَمَحۡیَایَ وَمَمَاتِی لِلَّهِ رَبِّ ٱلۡعَـٰلَمِینَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",163,952,"لَا شَرِیكَ لَهُۥۖ وَبِذَ ٰ⁠لِكَ أُمِرۡتُ وَأَنَا۠ أَوَّلُ ٱلۡمُسۡلِمِینَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",164,953,"قُلۡ أَغَیۡرَ ٱللَّهِ أَبۡغِی رَبࣰّا وَهُوَ رَبُّ كُلِّ شَیۡءࣲۚ وَلَا تَكۡسِبُ كُلُّ نَفۡسٍ إِلَّا عَلَیۡهَاۚ وَلَا تَزِرُ وَازِرَةࣱ وِزۡرَ أُخۡرَىٰۚ ثُمَّ إِلَىٰ رَبِّكُم مَّرۡجِعُكُمۡ فَیُنَبِّئُكُم بِمَا كُنتُمۡ فِیهِ تَخۡتَلِفُونَ
",8,2,150,121,60,false
6,"سُورَةُ الأَنۡعَامِ","Al-An'aam",165,954,"وَهُوَ ٱلَّذِی جَعَلَكُمۡ خَلَـٰۤىِٕفَ ٱلۡأَرۡضِ وَرَفَعَ بَعۡضَكُمۡ فَوۡقَ بَعۡضࣲ دَرَجَـٰتࣲ لِّیَبۡلُوَكُمۡ فِی مَاۤ ءَاتَىٰكُمۡۗ إِنَّ رَبَّكَ سَرِیعُ ٱلۡعِقَابِ وَإِنَّهُۥ لَغَفُورࣱ رَّحِیمُۢ
",8,2,150,121,60,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",1,955,"بِسۡمِ ٱللَّهِ ٱلرَّحۡمَـٰنِ ٱلرَّحِیمِ الۤمۤصۤ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",2,956,"كِتَـٰبٌ أُنزِلَ إِلَیۡكَ فَلَا یَكُن فِی صَدۡرِكَ حَرَجࣱ مِّنۡهُ لِتُنذِرَ بِهِۦ وَذِكۡرَىٰ لِلۡمُؤۡمِنِینَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",3,957,"ٱتَّبِعُوا۟ مَاۤ أُنزِلَ إِلَیۡكُم مِّن رَّبِّكُمۡ وَلَا تَتَّبِعُوا۟ مِن دُونِهِۦۤ أَوۡلِیَاۤءَۗ قَلِیلࣰا مَّا تَذَكَّرُونَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",4,958,"وَكَم مِّن قَرۡیَةٍ أَهۡلَكۡنَـٰهَا فَجَاۤءَهَا بَأۡسُنَا بَیَـٰتًا أَوۡ هُمۡ قَاۤىِٕلُونَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",5,959,"فَمَا كَانَ دَعۡوَىٰهُمۡ إِذۡ جَاۤءَهُم بَأۡسُنَاۤ إِلَّاۤ أَن قَالُوۤا۟ إِنَّا كُنَّا ظَـٰلِمِینَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",6,960,"فَلَنَسۡـَٔلَنَّ ٱلَّذِینَ أُرۡسِلَ إِلَیۡهِمۡ وَلَنَسۡـَٔلَنَّ ٱلۡمُرۡسَلِینَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",7,961,"فَلَنَقُصَّنَّ عَلَیۡهِم بِعِلۡمࣲۖ وَمَا كُنَّا غَاۤىِٕبِینَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",8,962,"وَٱلۡوَزۡنُ یَوۡمَىِٕذٍ ٱلۡحَقُّۚ فَمَن ثَقُلَتۡ مَوَ ٰ⁠زِینُهُۥ فَأُو۟لَـٰۤىِٕكَ هُمُ ٱلۡمُفۡلِحُونَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",9,963,"وَمَنۡ خَفَّتۡ مَوَ ٰ⁠زِینُهُۥ فَأُو۟لَـٰۤىِٕكَ ٱلَّذِینَ خَسِرُوۤا۟ أَنفُسَهُم بِمَا كَانُوا۟ بِـَٔایَـٰتِنَا یَظۡلِمُونَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",10,964,"وَلَقَدۡ مَكَّنَّـٰكُمۡ فِی ٱلۡأَرۡضِ وَجَعَلۡنَا لَكُمۡ فِیهَا مَعَـٰیِشَۗ قَلِیلࣰا مَّا تَشۡكُرُونَ
",8,2,151,122,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",11,965,"وَلَقَدۡ خَلَقۡنَـٰكُمۡ ثُمَّ صَوَّرۡنَـٰكُمۡ ثُمَّ قُلۡنَا لِلۡمَلَـٰۤىِٕكَةِ ٱسۡجُدُوا۟ لِـَٔادَمَ فَسَجَدُوۤا۟ إِلَّاۤ إِبۡلِیسَ لَمۡ یَكُن مِّنَ ٱلسَّـٰجِدِینَ
",8,2,151,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",12,966,"قَالَ مَا مَنَعَكَ أَلَّا تَسۡجُدَ إِذۡ أَمَرۡتُكَۖ قَالَ أَنَا۠ خَیۡرࣱ مِّنۡهُ خَلَقۡتَنِی مِن نَّارࣲ وَخَلَقۡتَهُۥ مِن طِینࣲ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",13,967,"قَالَ فَٱهۡبِطۡ مِنۡهَا فَمَا یَكُونُ لَكَ أَن تَتَكَبَّرَ فِیهَا فَٱخۡرُجۡ إِنَّكَ مِنَ ٱلصَّـٰغِرِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",14,968,"قَالَ أَنظِرۡنِیۤ إِلَىٰ یَوۡمِ یُبۡعَثُونَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",15,969,"قَالَ إِنَّكَ مِنَ ٱلۡمُنظَرِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",16,970,"قَالَ فَبِمَاۤ أَغۡوَیۡتَنِی لَأَقۡعُدَنَّ لَهُمۡ صِرَ ٰ⁠طَكَ ٱلۡمُسۡتَقِیمَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",17,971,"ثُمَّ لَـَٔاتِیَنَّهُم مِّنۢ بَیۡنِ أَیۡدِیهِمۡ وَمِنۡ خَلۡفِهِمۡ وَعَنۡ أَیۡمَـٰنِهِمۡ وَعَن شَمَاۤىِٕلِهِمۡۖ وَلَا تَجِدُ أَكۡثَرَهُمۡ شَـٰكِرِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",18,972,"قَالَ ٱخۡرُجۡ مِنۡهَا مَذۡءُومࣰا مَّدۡحُورࣰاۖ لَّمَن تَبِعَكَ مِنۡهُمۡ لَأَمۡلَأَنَّ جَهَنَّمَ مِنكُمۡ أَجۡمَعِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",19,973,"وَیَـٰۤـَٔادَمُ ٱسۡكُنۡ أَنتَ وَزَوۡجُكَ ٱلۡجَنَّةَ فَكُلَا مِنۡ حَیۡثُ شِئۡتُمَا وَلَا تَقۡرَبَا هَـٰذِهِ ٱلشَّجَرَةَ فَتَكُونَا مِنَ ٱلظَّـٰلِمِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",20,974,"فَوَسۡوَسَ لَهُمَا ٱلشَّیۡطَـٰنُ لِیُبۡدِیَ لَهُمَا مَا وُۥرِیَ عَنۡهُمَا مِن سَوۡءَ ٰ⁠ تِهِمَا وَقَالَ مَا نَهَىٰكُمَا رَبُّكُمَا عَنۡ هَـٰذِهِ ٱلشَّجَرَةِ إِلَّاۤ أَن تَكُونَا مَلَكَیۡنِ أَوۡ تَكُونَا مِنَ ٱلۡخَـٰلِدِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",21,975,"وَقَاسَمَهُمَاۤ إِنِّی لَكُمَا لَمِنَ ٱلنَّـٰصِحِینَ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",22,976,"فَدَلَّىٰهُمَا بِغُرُورࣲۚ فَلَمَّا ذَاقَا ٱلشَّجَرَةَ بَدَتۡ لَهُمَا سَوۡءَ ٰ⁠ تُهُمَا وَطَفِقَا یَخۡصِفَانِ عَلَیۡهِمَا مِن وَرَقِ ٱلۡجَنَّةِۖ وَنَادَىٰهُمَا رَبُّهُمَاۤ أَلَمۡ أَنۡهَكُمَا عَن تِلۡكُمَا ٱلشَّجَرَةِ وَأَقُل لَّكُمَاۤ إِنَّ ٱلشَّیۡطَـٰنَ لَكُمَا عَدُوࣱّ مُّبِینࣱ
",8,2,152,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",23,977,"قَالَا رَبَّنَا ظَلَمۡنَاۤ أَنفُسَنَا وَإِن لَّمۡ تَغۡفِرۡ لَنَا وَتَرۡحَمۡنَا لَنَكُونَنَّ مِنَ ٱلۡخَـٰسِرِینَ
",8,2,153,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",24,978,"قَالَ ٱهۡبِطُوا۟ بَعۡضُكُمۡ لِبَعۡضٍ عَدُوࣱّۖ وَلَكُمۡ فِی ٱلۡأَرۡضِ مُسۡتَقَرࣱّ وَمَتَـٰعٌ إِلَىٰ حِینࣲ
",8,2,153,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",25,979,"قَالَ فِیهَا تَحۡیَوۡنَ وَفِیهَا تَمُوتُونَ وَمِنۡهَا تُخۡرَجُونَ
",8,2,153,123,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",26,980,"یَـٰبَنِیۤ ءَادَمَ قَدۡ أَنزَلۡنَا عَلَیۡكُمۡ لِبَاسࣰا یُوَ ٰ⁠رِی سَوۡءَ ٰ⁠ تِكُمۡ وَرِیشࣰاۖ وَلِبَاسُ ٱلتَّقۡوَىٰ ذَ ٰ⁠لِكَ خَیۡرࣱۚ ذَ ٰ⁠لِكَ مِنۡ ءَایَـٰتِ ٱللَّهِ لَعَلَّهُمۡ یَذَّكَّرُونَ
",8,2,153,124,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",27,981,"یَـٰبَنِیۤ ءَادَمَ لَا یَفۡتِنَنَّكُمُ ٱلشَّیۡطَـٰنُ كَمَاۤ أَخۡرَجَ أَبَوَیۡكُم مِّنَ ٱلۡجَنَّةِ یَنزِعُ عَنۡهُمَا لِبَاسَهُمَا لِیُرِیَهُمَا سَوۡءَ ٰ⁠ تِهِمَاۤۚ إِنَّهُۥ یَرَىٰكُمۡ هُوَ وَقَبِیلُهُۥ مِنۡ حَیۡثُ لَا تَرَوۡنَهُمۡۗ إِنَّا جَعَلۡنَا ٱلشَّیَـٰطِینَ أَوۡلِیَاۤءَ لِلَّذِینَ لَا یُؤۡمِنُونَ
",8,2,153,124,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",28,982,"وَإِذَا فَعَلُوا۟ فَـٰحِشَةࣰ قَالُوا۟ وَجَدۡنَا عَلَیۡهَاۤ ءَابَاۤءَنَا وَٱللَّهُ أَمَرَنَا بِهَاۗ قُلۡ إِنَّ ٱللَّهَ لَا یَأۡمُرُ بِٱلۡفَحۡشَاۤءِۖ أَتَقُولُونَ عَلَى ٱللَّهِ مَا لَا تَعۡلَمُونَ
",8,2,153,124,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",29,983,"قُلۡ أَمَرَ رَبِّی بِٱلۡقِسۡطِۖ وَأَقِیمُوا۟ وُجُوهَكُمۡ عِندَ كُلِّ مَسۡجِدࣲ وَٱدۡعُوهُ مُخۡلِصِینَ لَهُ ٱلدِّینَۚ كَمَا بَدَأَكُمۡ تَعُودُونَ
",8,2,153,124,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",30,984,"فَرِیقًا هَدَىٰ وَفَرِیقًا حَقَّ عَلَیۡهِمُ ٱلضَّلَـٰلَةُۚ إِنَّهُمُ ٱتَّخَذُوا۟ ٱلشَّیَـٰطِینَ أَوۡلِیَاۤءَ مِن دُونِ ٱللَّهِ وَیَحۡسَبُونَ أَنَّهُم مُّهۡتَدُونَ
",8,2,153,124,61,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",31,985,"۞ یَـٰبَنِیۤ ءَادَمَ خُذُوا۟ زِینَتَكُمۡ عِندَ كُلِّ مَسۡجِدࣲ وَكُلُوا۟ وَٱشۡرَبُوا۟ وَلَا تُسۡرِفُوۤا۟ۚ إِنَّهُۥ لَا یُحِبُّ ٱلۡمُسۡرِفِینَ
",8,2,154,124,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",32,986,"قُلۡ مَنۡ حَرَّمَ زِینَةَ ٱللَّهِ ٱلَّتِیۤ أَخۡرَجَ لِعِبَادِهِۦ وَٱلطَّیِّبَـٰتِ مِنَ ٱلرِّزۡقِۚ قُلۡ هِیَ لِلَّذِینَ ءَامَنُوا۟ فِی ٱلۡحَیَوٰةِ ٱلدُّنۡیَا خَالِصَةࣰ یَوۡمَ ٱلۡقِیَـٰمَةِۗ كَذَ ٰ⁠لِكَ نُفَصِّلُ ٱلۡـَٔایَـٰتِ لِقَوۡمࣲ یَعۡلَمُونَ
",8,2,154,125,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",33,987,"قُلۡ إِنَّمَا حَرَّمَ رَبِّیَ ٱلۡفَوَ ٰ⁠حِشَ مَا ظَهَرَ مِنۡهَا وَمَا بَطَنَ وَٱلۡإِثۡمَ وَٱلۡبَغۡیَ بِغَیۡرِ ٱلۡحَقِّ وَأَن تُشۡرِكُوا۟ بِٱللَّهِ مَا لَمۡ یُنَزِّلۡ بِهِۦ سُلۡطَـٰنࣰا وَأَن تَقُولُوا۟ عَلَى ٱللَّهِ مَا لَا تَعۡلَمُونَ
",8,2,154,125,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",34,988,"وَلِكُلِّ أُمَّةٍ أَجَلࣱۖ فَإِذَا جَاۤءَ أَجَلُهُمۡ لَا یَسۡتَأۡخِرُونَ سَاعَةࣰ وَلَا یَسۡتَقۡدِمُونَ
",8,2,154,125,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",35,989,"یَـٰبَنِیۤ ءَادَمَ إِمَّا یَأۡتِیَنَّكُمۡ رُسُلࣱ مِّنكُمۡ یَقُصُّونَ عَلَیۡكُمۡ ءَایَـٰتِی فَمَنِ ٱتَّقَىٰ وَأَصۡلَحَ فَلَا خَوۡفٌ عَلَیۡهِمۡ وَلَا هُمۡ یَحۡزَنُونَ
",8,2,154,125,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",36,990,"وَٱلَّذِینَ كَذَّبُوا۟ بِـَٔایَـٰتِنَا وَٱسۡتَكۡبَرُوا۟ عَنۡهَاۤ أُو۟لَـٰۤىِٕكَ أَصۡحَـٰبُ ٱلنَّارِۖ هُمۡ فِیهَا خَـٰلِدُونَ
",8,2,154,125,62,false
7,"سُورَةُ الأَعۡرَافِ","Al-A'raaf",37,991,"فَمَنۡ أَظۡلَمُ مِمَّنِ ٱفۡتَرَىٰ عَلَى ٱللَّهِ كَذِبًا أَوۡ كَذَّبَ بِـَٔایَـٰتِهِۦۤۚ أُو۟لَـٰۤىِٕكَ یَنَالُهُمۡ نَصِیبُهُم مِّنَ ٱلۡكِتَـٰبِۖ حَتَّىٰۤ إِذَا جَاۤءَتۡهُمۡ رُسُلُنَا یَتَوَفَّوۡنَهُمۡ قَالُوۤا۟ أَیۡنَ مَا كُنتُمۡ تَدۡعُونَ مِن دُونِ ٱللَّهِۖ قَالُوا۟ ضَلُّوا۟ عَنَّا وَشَهِدُوا۟ عَلَىٰۤ أَنفُسِهِمۡ أَنَّهُمۡ كَانُوا۟ كَـٰفِرِینَ
",8,2,154,125,62,false
